Provider ID,Has Sync
77cb2a26-50ea-4c43-98a7-9b5434160330,True
05316e78-f2c5-46ce-80e6-3c613152894b,True
26c016ac-69d2-49d6-89e5-c9a670901844,True
afea5cb8-628d-4c8c-a838-42d7841157d0,True
0e7e72c7-f9bd-491f-9e61-0a5f38b09b25,True
b3076e39-533b-4dd7-9717-65e1235821bb,True
25bde784-23e4-42a8-8d63-c76bfff10dbf,True
17fe76ff-a091-407c-aff7-64ccd33795b9,True
31e18407-7714-4ea7-b690-9d741c479135,True
628aace3-49d4-4eaa-97fb-5396c2f1099c,True
57fc7f13-f6d2-4fa1-8e4e-51169277a31c,True
682fc0cd-479f-478d-a502-71fd784690b8,True
fbabd883-4b52-423c-af08-ff11f0355a1e,True
b20c78ec-1977-4f18-9e04-378307f11a62,True
c25f1716-7ff6-4fcc-9c5a-7508b7d308ac,True
30172393-48ff-4b6c-9c86-01dc3e13b873,True
d47d0f8d-fce9-4204-9a84-9e8f0fb860c6,True
f614cc6a-1106-439d-88f9-b6fe98948995,True
25159061-2df4-49dd-8eb0-233377b473a1,True
af5130d5-3aa9-436f-8901-4c0dfe12928a,True
9f26fdcb-81ae-4eca-bd6b-52a9738b7171,True
19d31299-be7c-47ec-99dd-cb21dfb5853e,True
90190a77-c94d-43a5-a83e-f236db1952f3,True
08eb896c-2776-4921-a175-7a3bf692786f,True
9b8c807d-9cef-40b4-8655-bbbf9295bbfe,True
1a6583a5-5ee9-4822-980f-db2f68d64ff6,True
86001a31-6717-4668-8221-c87f9be0ba4b,True
dea03387-fbb6-41b1-b5e5-3c9dcf4691f3,True
0614bda2-3111-4442-b41e-c1c144860f2e,True
569a1a32-94bb-489d-9680-4af27ff8546c,True
0fb29d64-c755-440f-951c-95c2c0d2c399,True
e33a40f1-ca67-424c-bad8-e60016faa606,True
4dc33401-83c3-4164-8205-2245b76ef72c,True
d09c2457-dabb-4a3c-acb4-230c9c46e383,True
7aab7001-08e4-4135-9c97-3e0d3c8ba804,True
f5257407-a6a2-4c69-89ff-ca10edec6ec2,True
4d71979b-bba3-400f-9297-fe71d3dfa0a1,True
8be6214d-1717-45f0-ae6a-e58d8d9d40ae,True
7a5ef087-5c9b-47a3-a8ec-907b66651dfa,True
222942e8-e22a-467b-a91d-508f7b041625,True
910dd2d6-4e81-4111-ba80-25d612f4186a,True
f1980c95-6d53-4bf1-95db-3d142931e867,True
d571e5dc-9315-432a-8e18-64e32e4c8f1a,True
8ff2eae8-02d0-408c-a1bc-4f8bd00956eb,True
7bd8bb48-34e9-4042-8d0e-c0be32640daa,True
48b28113-341f-486f-a5da-abdce0d4df52,True
06aeb5ac-4988-4535-a930-3519658b3cff,True
4489364a-4f2b-4619-b9cb-904ed85fea9a,True
b02f9177-c385-4d56-8dd5-aae81ecdd8b8,True
35b94e48-a4e0-4686-a990-9c9eda8d2461,True
