Provider ID,Has Sync
8c43cde8-c1b9-4a8f-b0d8-ef9d9a835234,False
0ae28944-2d0f-41c3-b509-1e2d27f65a78,False
c9350fb7-a18d-4ae4-a7c7-5d1c96744f79,True
df5aa04e-02c6-468f-aa07-bbcbb51ffb06,True
974ac4e2-e876-40e2-be5f-cbf34f42a877,True
4b2cff6c-fd52-4ce8-bfdc-252761904b85,True
5ce0ddfd-e7b2-425f-bfe4-bea8f6edb9b7,True
97524beb-4ab2-43b7-9988-a472105411ea,False
280d7d62-7219-472d-92ad-2030e10eb384,False
d9989205-2ed7-471d-9b05-94f8f7f4cbde,True
e100f953-b1b2-48f7-bad6-b7793f2a1215,False
2cd3b174-6e73-47d0-82a9-de5759412c57,True
da32254d-632c-470a-a586-d07da6d7aff4,True
255b46f6-16b7-438c-b749-003db1311f22,False
0425bf95-8234-42c8-9a90-05f41c1e6cc7,True
0a9b2950-e10e-4bca-b942-5332cc388b40,False
842ab6ca-4487-414e-b08b-0b27e3bbf5ef,True
345711f8-a1b7-4e41-9d4d-efe2a184ede7,False
e40440f7-4fa5-4614-8b97-74d84bc7488a,False
9f8a8201-3f71-4e3e-a20b-276afa661a92,True
cacda994-bf50-45d5-a200-cab63e0cad24,True
4d950bc0-9348-4f4e-9bc8-a32171e41614,False
f2f1a7ce-f31e-4e45-9384-e700b8bd861d,True
72355f15-9104-40a4-b83d-d19b62552337,False
2e58c4b3-c46e-4d66-a404-0513fdd79878,False
99613744-516b-41da-860d-56873e7a527e,False
303ff69c-1573-4d41-a403-ab9119ddf0d9,False
233b0db6-0a0b-4558-8d7b-a48043e9c52b,True
b604150a-02ba-4984-8ecd-54cbbe9df596,False
ba5a129c-3cba-4529-bb05-2400201b4c06,True
0b6a85dd-cd8e-41e7-97b8-8adc82cb7d8c,True
6dc60bde-6efe-473a-83af-535bcfd7072f,True
af159f66-e122-4eec-aaa9-d34ec66212cd,True
59705d2b-e898-4188-af76-42cf9b02b370,True
cb5d43e2-ca2d-45dc-9f9c-e6f129f7a3f4,False
247960d5-3802-413c-ad4d-0f9113fc85ae,False
2d8191bf-3364-455f-a277-2ae3a7d1abc8,False
2275268f-668a-41bc-881f-da43afabf5ff,True
c8512b60-46ba-453d-b88b-8497ef43d181,True
e441fa8f-0059-488d-ada8-c5f21bf8354d,True
5e819f3c-4f76-47be-afcd-f738998c2d28,True
1f3d75a5-7ce5-42e8-ad2e-8daef32ffff5,False
de6fbd9c-9eff-477c-b772-09a81c312057,True
ed15548a-fc32-4d3b-863b-c6640c05200e,False
92526d7f-4d44-4464-bc72-b8982f3cc92b,False
41d9040e-2e9b-41cb-b12e-0d246443be3f,True
28c4c24a-dd42-448b-be64-cf721118b1f9,False
bef34adb-4e2c-4852-bc7c-815f4620585e,False
ab6fd6d6-2e13-49f1-a9b0-75f090f3fbc1,True
0f834810-1844-4969-b615-44a9a24bbbfd,True
93896f5f-e8bd-449c-a582-bc2dc44c4d5f,False
fb69d369-c566-4ba7-985c-91a15f44803e,False
71b9ed76-0704-4e74-80be-c57457c15a5b,True
0d9188c5-5ec3-49d9-919d-5178c1c790f0,True
c119d541-f1e2-4354-9263-36203980e74a,False
dc3c4376-0b7a-4b78-bd87-a4b4071f71aa,False
c9ba5c91-87fa-4d93-bb04-eff8d92f6e40,False
8612ff5a-03e5-477d-aebd-ff356959a5d8,True
b05f52a8-07ed-4aef-bd02-125c7af0cb50,True
d3e7ee63-56cd-49df-aa79-184f7e09bc81,True
27e80477-1443-40b1-a951-52249198825e,False
317b41e3-e629-4110-842c-e60fb8acd3d1,True
99c851c9-ba36-45e0-890d-2ab36c0f82ac,False
5c0bf318-21f4-459b-bfa6-84aba8a60c68,True
76056068-9982-453e-a6ed-68d58be5c319,False
